strategy,source_path,instrument,trading_date,entry_ts,exit_ts,entry_time,exit_time,direction,outcome,r_multiple,pnl_R,points,gross_pnl,net_pnl,win_loss,holding_time,mae,mfe,mae_r,mfe_r,risk_points,stop,target,fees_slippage_assumption,session_day,news_blackout,frozen_status,hit_2r_mfe,stop_hit_flag
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-05-14,1778765100,1778765100,2026-05-14T13:25:00Z,2026-05-14T13:25:00Z,bullish,STOP_HIT,-1.0191539205168445,-1.0191539205168445,-7.449208570479313,UNAVAILABLE,-74.49208570479313,LOSS,0.0,9.20920857047986,0.1907914295206865,1.259946064157251,0.02610288483095989,7.3092085704793135,4696.1,4718.027625711438,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-05-14,False,AMBIGUOUS,,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-05-15,1778852100,1778852100,2026-05-15T13:35:00Z,2026-05-15T13:35:00Z,bullish,STOP_HIT,-1.0467444642909929,-1.0467444642909929,-3.1350070478607814,UNAVAILABLE,-31.350070478607815,LOSS,0.0,12.395007047860418,4.1049929521395825,4.1385568881093935,1.3706121176147554,2.9950070478607813,4539.9,4548.885021143582,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-05-15,False,AMBIGUOUS,,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-05-15,1778853000,1778866200,2026-05-15T13:50:00Z,2026-05-15T17:30:00Z,bullish,TIME_EXIT,1.1456397389521589,1.1456397389521589,25.500904433787,UNAVAILABLE,255.00904433787,WIN,13200.0,7.059095566212818,34.84090443378682,0.31713308140551355,1.5652434902463992,22.259095566212636,4513.8,4580.577286698638,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-05-15,False,TARGET_1_5R_HIT,False,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-05-18,1779116400,1779116400,2026-05-18T15:00:00Z,2026-05-18T15:00:00Z,bullish,STOP_HIT,-1.022958810407253,-1.022958810407253,-6.237876915947381,UNAVAILABLE,-62.37876915947381,LOSS,0.0,11.997876915947927,4.202123084051891,1.9675498671628906,0.6891124799620588,6.097876915947381,4542.1,4560.3936307478425,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-05-18,False,AMBIGUOUS,,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-05-18,1779117000,1779123000,2026-05-18T15:10:00Z,2026-05-18T16:50:00Z,bullish,TARGET_HIT,1.978302141592125,1.978302141592125,12.764499362866774,UNAVAILABLE,127.64499362866773,WIN,6000.0,5.052249681432841,15.747750318566432,0.7830214159211626,2.4406604046773377,6.452249681433386,4536.2,4555.5567490443,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-05-18,False,TARGET_3R_HIT,True,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-05-20,1779284100,1779284100,2026-05-20T13:35:00Z,2026-05-20T13:35:00Z,bullish,STOP_HIT,-1.0354211687948904,-1.0354211687948904,-4.092438746747248,UNAVAILABLE,-40.92438746747248,LOSS,0.0,6.952438746747248,1.4475612532532978,1.7590250456047978,0.3662450820887742,3.952438746747248,4490.4,4502.257316240241,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-05-20,False,AMBIGUOUS,,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-05-20,1779284700,1779285300,2026-05-20T13:45:00Z,2026-05-20T13:55:00Z,bullish,STOP_HIT,-1.0385161612613099,-1.0385161612613099,-3.774837829506978,UNAVAILABLE,-37.74837829506978,LOSS,600.0,4.534837829506614,6.165162170493204,1.2476038938226057,1.696131288291735,3.634837829506978,4485.5,4496.404513488521,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-05-20,False,STOP_HIT,False,True
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-05-20,1779286500,1779286500,2026-05-20T14:15:00Z,2026-05-20T14:15:00Z,bullish,TARGET_HIT,1.9873881354785832,1.9873881354785832,22.061316825479807,UNAVAILABLE,220.61316825479807,WIN,0.0,1.3006584127406313,26.799341587259732,0.11716948350089787,2.414211895440626,11.100658412739904,4469.1,4502.40197523822,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-05-20,False,TARGET_3R_HIT,True,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-05-20,1779288000,1779288600,2026-05-20T14:40:00Z,2026-05-20T14:50:00Z,bearish,STOP_HIT,-1.016072360489271,-1.016072360489271,-8.850606017918507,UNAVAILABLE,-88.50606017918507,LOSS,600.0,10.310606017918872,3.6893939820811283,1.183684119877425,0.4235519290496792,8.710606017918508,4531.9,4505.768181946244,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-05-20,False,STOP_HIT,False,True
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-05-21,1779370200,1779370200,2026-05-21T13:30:00Z,2026-05-21T13:30:00Z,bullish,STOP_HIT,-1.0290579708425995,-1.0290579708425995,-4.957955140720187,UNAVAILABLE,-49.57955140720187,LOSS,0.0,10.617955140720369,1.4820448592799949,2.2038302206220206,0.3076086879170193,4.817955140720187,4496.0,4510.453865422161,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-05-21,False,AMBIGUOUS,,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-05-21,1779380100,1779382800,2026-05-21T16:15:00Z,2026-05-21T17:00:00Z,bearish,STOP_HIT,-1.0521893840514789,-1.0521893840514789,-2.822537886668797,UNAVAILABLE,-28.225378866687972,LOSS,2700.0,4.082537886669343,3.9174621133306573,1.5218938405149909,1.4603566767123657,2.682537886668797,4522.4,4514.352386339993,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-05-21,False,AMBIGUOUS,False,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-05-22,1779458100,1779458400,2026-05-22T13:55:00Z,2026-05-22T14:00:00Z,bullish,STOP_HIT,-1.042751961233773,-1.042751961233773,-3.414703568205041,UNAVAILABLE,-34.14703568205041,LOSS,300.0,10.074703568205223,4.125296431794595,3.0765238313547436,1.2597465223564612,3.274703568205041,4510.0,4519.824110704615,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-05-22,False,STOP_HIT,False,True
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-05-22,1779459600,1779463800,2026-05-22T14:20:00Z,2026-05-22T15:30:00Z,bullish,TARGET_HIT,1.987280829059181,1.987280829059181,21.87401343710313,UNAVAILABLE,218.7401343710313,WIN,4200.0,10.10700671855193,23.89299328144807,0.9182339010947684,2.170707613104119,11.007006718551565,4488.0,4521.021020155655,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-05-22,False,TARGET_2R_HIT,True,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-05-26,1779801000,1779801600,2026-05-26T13:10:00Z,2026-05-26T13:20:00Z,bearish,STOP_HIT,-1.0192474907606415,-1.0192474907606415,-7.413675397017541,UNAVAILABLE,-74.1367539701754,LOSS,600.0,10.873675397016996,0.5263246029826405,1.4949354767021332,0.072360199521476,7.273675397017541,4524.3,4502.478973808948,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-05-26,False,STOP_HIT,False,True
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-05-27,1779886500,1779886500,2026-05-27T12:55:00Z,2026-05-27T12:55:00Z,bullish,STOP_HIT,-1.0373918378802358,-1.0373918378802358,-3.8841326218950054,UNAVAILABLE,-38.84132621895005,LOSS,0.0,7.144132621895551,1.0558673781042671,1.9080874913772994,0.2820058701793166,3.7441326218950053,4439.1,4450.332397865685,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-05-27,False,AMBIGUOUS,,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-05-28,1779978600,1779979200,2026-05-28T14:30:00Z,2026-05-28T14:40:00Z,bearish,STOP_HIT,-1.0109697821355543,-1.0109697821355543,-12.902331855820774,UNAVAILABLE,-129.02331855820773,LOSS,600.0,12.962331855821503,4.437668144179042,1.0156711173365633,0.3477160909395304,12.762331855820776,4468.9,4430.613004432537,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-05-28,False,STOP_HIT,False,True
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-06-02,1780405500,1780405500,2026-06-02T13:05:00Z,2026-06-02T13:05:00Z,bullish,STOP_HIT,-1.0165118090680274,-1.0165118090680274,-8.61878021258657,UNAVAILABLE,-86.1878021258657,LOSS,0.0,8.678780212586389,3.1212197874128833,1.0235882986685894,0.3681213227793661,8.478780212586571,4542.8,4568.23634063776,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-06-02,False,AMBIGUOUS,,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-06-04,1780577700,1780580100,2026-06-04T12:55:00Z,2026-06-04T13:35:00Z,bearish,STOP_HIT,-1.0176303065306271,-1.0176303065306271,-8.080871575703567,UNAVAILABLE,-80.80871575703567,LOSS,2400.0,9.340871575703204,3.059128424296432,1.176303065306228,0.3852383702635804,7.940871575703568,4538.8,4514.9773852728895,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-06-04,False,STOP_HIT,False,True
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-06-08,1780924800,1780924800,2026-06-08T13:20:00Z,2026-06-08T13:20:00Z,bullish,TARGET_HIT,1.9693554674030191,1.9693554674030191,8.997029553767208,UNAVAILABLE,89.97029553767207,WIN,0.0,0.2685147768834213,10.53148522311676,0.05877507023553675,2.305231730103055,4.568514776883603,4345.7,4359.405544330651,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-06-08,False,STOP_HIT,True,True
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-06-08,1780928400,1780928700,2026-06-08T14:20:00Z,2026-06-08T14:25:00Z,bullish,STOP_HIT,-1.0223210975283181,-1.0223210975283181,-6.412093019726526,UNAVAILABLE,-64.12093019726525,LOSS,300.0,7.0720930197257985,1.4279069802742015,1.1275491287331312,0.22766036405762055,6.272093019726526,4341.4,4360.216279059179,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-06-08,False,STOP_HIT,False,True
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-06-08,1780934400,1780936500,2026-06-08T16:00:00Z,2026-06-08T16:35:00Z,bearish,STOP_HIT,-1.0344899013181352,-1.0344899013181352,-4.199159192966035,UNAVAILABLE,-41.99159192966035,LOSS,2100.0,5.059159192966035,3.7408408070341466,1.2463564379866803,0.9215802162961505,4.059159192966035,4370.0,4357.822522421102,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-06-08,False,STOP_HIT,False,True
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-06-09,1781012700,1781012700,2026-06-09T13:45:00Z,2026-06-09T13:45:00Z,bullish,TARGET_HIT,1.9825465965169253,1.9825465965169253,15.902716268579171,UNAVAILABLE,159.02716268579172,WIN,0.0,7.121358134289949,27.978641865710415,0.8877995490374219,3.4880180385049413,8.021358134289585,4352.6,4376.664074402869,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-06-09,False,STOP_HIT,True,True
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-06-09,1781015100,1781015700,2026-06-09T14:25:00Z,2026-06-09T14:35:00Z,bullish,STOP_HIT,-1.0077948037894042,-1.0077948037894042,-18.100683011714537,UNAVAILABLE,-181.00683011714537,LOSS,600.0,19.76068301171472,1.7393169882852817,1.1002189058637784,0.0968402475090086,17.960683011714536,4328.3,4382.182049035144,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-06-09,False,STOP_HIT,False,True
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-06-10,1781100000,1781102700,2026-06-10T14:00:00Z,2026-06-10T14:45:00Z,bearish,TARGET_HIT,1.988952096226729,1.988952096226729,25.20417440143079,UNAVAILABLE,252.0417440143079,WIN,2700.0,7.2720872007157595,36.327912799284604,0.5738665687452985,2.8667663206447735,12.672087200715396,4209.5,4171.483738397854,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-06-10,False,TARGET_3R_HIT,True,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-06-10,1781103900,1781104500,2026-06-10T15:05:00Z,2026-06-10T15:15:00Z,bullish,STOP_HIT,-1.0149396637893178,-1.0149396637893178,-9.511027485913145,UNAVAILABLE,-95.11027485913145,LOSS,600.0,13.171027485913328,2.728972514087218,1.4055051599957928,0.2912137989339487,9.371027485913146,4139.7,4167.813082457739,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-06-10,False,STOP_HIT,False,True
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-06-11,1781183400,1781183400,2026-06-11T13:10:00Z,2026-06-11T13:10:00Z,bearish,STOP_HIT,-1.015360921536118,-1.015360921536118,-9.254036529046642,UNAVAILABLE,-92.54036529046643,LOSS,0.0,9.614036529046643,4.48596347095372,1.0548604340575647,0.492203806365802,9.114036529046643,4106.3,4078.9578904128603,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-06-11,False,AMBIGUOUS,,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-06-11,1781187300,1781187900,2026-06-11T14:15:00Z,2026-06-11T14:25:00Z,bullish,TARGET_HIT,1.986276954654659,1.986276954654659,20.263634394100663,UNAVAILABLE,202.63634394100663,WIN,600.0,7.201817197050332,22.59818280294985,0.7059347425998385,2.2151134809084505,10.201817197050332,4072.8,4103.405451591151,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-06-11,False,TARGET_3R_HIT,True,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-06-12,1781276400,1781276400,2026-06-12T15:00:00Z,2026-06-12T15:00:00Z,bearish,STOP_HIT,-1.0450116824236557,-1.0450116824236557,-3.2503036470021835,UNAVAILABLE,-32.50303647002183,LOSS,0.0,3.6103036470021834,5.389696352997817,1.1607560086559128,1.7328521471505167,3.1103036470021834,4229.5,4220.169089058993,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-06-12,False,AMBIGUOUS,,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-06-12,1781279100,1781285400,2026-06-12T15:45:00Z,2026-06-12T17:30:00Z,bearish,TIME_EXIT,-0.37780152521160615,-0.37780152521160615,-10.601785278303977,UNAVAILABLE,-106.01785278303977,LOSS,6300.0,25.361785278304524,1.338214721696204,0.9037837410121126,0.04768815342375347,28.06178527830434,4256.8,4172.614644165087,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-06-12,False,EXPIRED,False,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-06-16,1781620500,1781625000,2026-06-16T14:35:00Z,2026-06-16T15:50:00Z,bullish,TARGET_HIT,1.9813569860067959,1.9813569860067959,14.879030726580242,UNAVAILABLE,148.79030726580243,WIN,4500.0,2.9095153632897564,18.090484636710244,0.38744382593752624,2.4090082730431113,7.50951536329012,4333.7,4356.22854608987,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-06-16,False,TARGET_3R_HIT,True,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-06-16,1781620800,1781621700,2026-06-16T14:40:00Z,2026-06-16T14:55:00Z,bullish,STOP_HIT,-1.029653987844829,-1.029653987844829,-4.861118816551097,UNAVAILABLE,-48.611188165510974,LOSS,900.0,4.7211188165510976,2.2788811834489024,1.0,0.482699392241453,4.7211188165510976,4342.3,4356.4633564496535,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-06-16,False,STOP_HIT,False,True
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-06-17,1781704200,1781704200,2026-06-17T13:50:00Z,2026-06-17T13:50:00Z,bearish,STOP_HIT,-1.0373240882855446,-1.0373240882855446,-3.8909288620512963,UNAVAILABLE,-38.90928862051296,LOSS,0.0,4.750928862051296,1.3490711379490676,1.2666006306110331,0.3596632161163653,3.750928862051296,4364.5,4353.247213413846,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-06-17,False,AMBIGUOUS,,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-06-17,1781706900,1781707500,2026-06-17T14:35:00Z,2026-06-17T14:45:00Z,bearish,TARGET_HIT,1.9868295430880607,1.9868295430880607,21.119702823686893,UNAVAILABLE,211.19702823686893,WIN,600.0,7.329851411843265,23.670148588156735,0.6895535156471307,2.226761943425117,10.629851411843447,4384.2,4352.3104457644695,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-06-17,False,STOP_HIT,True,True
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-06-18,1781797500,1781797800,2026-06-18T15:45:00Z,2026-06-18T15:50:00Z,bullish,STOP_HIT,-1.0210988784813462,-1.0210988784813462,-6.775423779694065,UNAVAILABLE,-67.75423779694064,LOSS,300.0,7.535423779694611,1.3645762203059348,1.135635647380165,0.20565019893406875,6.635423779694065,4242.6,4262.506271339083,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-06-18,False,STOP_HIT,False,True
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-06-18,1781798400,1781799300,2026-06-18T16:00:00Z,2026-06-18T16:15:00Z,bullish,STOP_HIT,-1.023264752450153,-1.023264752450153,-6.157687069740532,UNAVAILABLE,-61.57687069740532,LOSS,900.0,6.417687069740168,4.78231293025965,1.0664707212860909,0.7947094747261179,6.017687069740532,4241.7,4259.753061209221,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-06-18,False,STOP_HIT,False,True
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-06-19,1781874000,1781874000,2026-06-19T13:00:00Z,2026-06-19T13:00:00Z,bearish,STOP_HIT,-1.0188261404691454,-1.0188261404691454,-7.576468469437386,UNAVAILABLE,-75.76468469437386,LOSS,0.0,9.03646846943775,8.46353153056225,1.215155891075998,1.138111667567195,7.436468469437386,4197.9,4175.5905945916875,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-06-19,False,AMBIGUOUS,,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-06-22,1782133500,1782133500,2026-06-22T13:05:00Z,2026-06-22T13:05:00Z,bullish,STOP_HIT,-1.04910491569935,-1.04910491569935,-2.991038394142961,UNAVAILABLE,-29.91038394142961,LOSS,0.0,5.051038394142779,0.8489616058568572,1.7716486752754346,0.29777277205418345,2.851038394142961,4209.2,4217.753115182429,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-06-22,False,AMBIGUOUS,,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-06-22,1782143700,1782149400,2026-06-22T15:55:00Z,2026-06-22T17:30:00Z,bullish,TIME_EXIT,0.018890354114867062,0.018890354114867062,0.27179822657613845,UNAVAILABLE,2.7179822657613846,WIN,5700.0,9.888201773424043,9.811798226575775,0.687243752147555,0.6819335995620254,14.388201773424043,4187.7,4230.864605320272,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-06-22,False,EXPIRED,False,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-06-23,1782219900,1782220500,2026-06-23T13:05:00Z,2026-06-23T13:15:00Z,bullish,STOP_HIT,-1.022792158126703,-1.022792158126703,-6.282463527224208,UNAVAILABLE,-62.824635272242084,LOSS,600.0,7.6424635272242085,5.3575364727757915,1.244201694214675,0.8722129889791748,6.1424635272242085,4125.6,4144.027390581673,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-06-23,False,STOP_HIT,False,True
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-06-23,1782222000,1782222000,2026-06-23T13:40:00Z,2026-06-23T13:40:00Z,bearish,STOP_HIT,-1.0416959387875235,-1.0416959387875235,-3.497641153336772,UNAVAILABLE,-34.97641153336772,LOSS,0.0,7.557641153337499,3.142358846663228,2.250878163625923,0.9358828722778789,3.357641153336772,4142.4,4132.327076539989,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-06-23,False,AMBIGUOUS,,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-06-24,1782307800,1782309000,2026-06-24T13:30:00Z,2026-06-24T13:50:00Z,bullish,TARGET_HIT,1.9927951216948887,1.9927951216948887,38.72255785907815,UNAVAILABLE,387.22557859078154,WIN,1200.0,16.731278929539258,44.26872107046074,0.8610487755442938,2.2782196288255756,19.431278929539076,3987.3,4045.5938367886174,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-06-24,False,TARGET_2R_HIT,True,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-06-25,1782402300,1782402600,2026-06-25T15:45:00Z,2026-06-25T15:50:00Z,bearish,STOP_HIT,-1.028731866221727,-1.028731866221727,-5.012638586007724,UNAVAILABLE,-50.12638586007724,LOSS,300.0,5.5726385860075425,9.627361413992276,1.1436593311085987,1.9758004301074616,4.872638586007724,4056.9,4042.282084241977,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-06-25,False,AMBIGUOUS,True,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-06-25,1782403800,1782403800,2026-06-25T16:10:00Z,2026-06-25T16:10:00Z,bearish,TARGET_HIT,1.942238527129675,1.942238527129675,4.707521818368478,UNAVAILABLE,47.075218183684775,WIN,0.0,0.6237609091845115,6.9762390908153975,0.2573524916673608,2.878270321293109,2.4237609091842387,4058.7,4051.428717272447,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-06-25,False,AMBIGUOUS,True,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-06-26,1782480000,1782481800,2026-06-26T13:20:00Z,2026-06-26T13:50:00Z,bearish,STOP_HIT,-1.0152316649506603,-1.0152316649506603,-9.331378647934924,UNAVAILABLE,-93.31378647934925,LOSS,1800.0,12.391378647934744,12.708621352065165,1.3481523417293637,1.382667588710479,9.191378647934926,4081.3,4053.7258640561954,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-06-26,False,STOP_HIT,False,True
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-06-26,1782481800,1782481800,2026-06-26T13:50:00Z,2026-06-26T13:50:00Z,bearish,STOP_HIT,-1.031996839661166,-1.031996839661166,-4.515432120251389,UNAVAILABLE,-45.15432120251389,LOSS,0.0,8.475432120251298,0.4245678797487926,1.9370503043627025,0.09703450266859566,4.375432120251389,4080.4,4067.273703639246,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-06-26,False,AMBIGUOUS,,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-06-29,1782738600,1782739200,2026-06-29T13:10:00Z,2026-06-29T13:20:00Z,bearish,TARGET_HIT,1.9433361251787264,1.9433361251787264,4.801419923772628,UNAVAILABLE,48.01419923772628,WIN,600.0,0.3707099618864049,6.329290038113413,0.15004187768093136,2.5617292744799505,2.470709961886314,4066.2,4058.787870114341,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-06-29,False,TARGET_3R_HIT,True,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-06-29,1782740700,1782740700,2026-06-29T13:45:00Z,2026-06-29T13:45:00Z,bullish,STOP_HIT,-1.0557543542322458,-1.0557543542322458,-2.6510146450056165,UNAVAILABLE,-26.510146450056165,LOSS,0.0,3.3110146450053435,3.8889853549944746,1.3185963098984386,1.5487704791884145,2.5110146450056163,4048.1,4055.6330439350168,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-06-29,False,AMBIGUOUS,,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-06-29,1782741600,1782741600,2026-06-29T14:00:00Z,2026-06-29T14:00:00Z,bullish,STOP_HIT,-1.0263189413082692,-1.0263189413082692,-5.459362901425393,UNAVAILABLE,-54.59362901425393,LOSS,0.0,11.319362901425393,2.080637098574698,2.127954627497256,0.3911440405799657,5.319362901425393,4042.2,4058.158088704276,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-06-29,False,AMBIGUOUS,,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-06-29,1782742800,1782754200,2026-06-29T14:20:00Z,2026-06-29T17:30:00Z,bullish,TIME_EXIT,0.4223962900610557,0.4223962900610557,7.827893171411106,UNAVAILABLE,78.27893171411107,WIN,11400.0,1.2321068285887122,16.167893171410924,0.06648498414049611,0.8724260722730794,18.532106828588894,4012.0,4067.5963204857667,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-06-29,False,EXPIRED,False,False
