strategy,source_path,instrument,trading_date,entry_ts,exit_ts,entry_time,exit_time,direction,outcome,r_multiple,pnl_R,points,gross_pnl,net_pnl,win_loss,holding_time,mae,mfe,mae_r,mfe_r,risk_points,stop,target,fees_slippage_assumption,session_day,news_blackout,date,window_days,drawdown_R
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-09-24,20,5.282500000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-09-25,20,5.282500000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-09-26,20,5.282500000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-09-27,20,5.282500000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-09-30,20,5.282500000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-01,20,5.282500000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-02,20,3.7562500000000005
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-03,20,3.329375
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-04,20,3.329375
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-07,20,4.82
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-08,20,4.82
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-09,20,4.82
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-10,20,4.82
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-11,20,4.82
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-14,20,4.82
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-15,20,4.82
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-16,20,4.82
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-17,20,4.82
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-18,20,4.82
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-21,20,4.82
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-22,20,4.82
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-23,20,4.82
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-24,20,4.82
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-25,20,4.82
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-28,20,4.82
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-29,20,4.82
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-30,20,4.82
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-31,20,3.1575
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-01,20,3.1575
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-04,20,3.1575000000000006
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-05,20,3.1575
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-06,20,3.1575
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-07,20,3.1575
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-08,20,3.1575
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-11,20,3.1575
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-12,20,3.1575
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-13,20,3.1575
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-14,20,2.875
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-15,20,2.875
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-18,20,2.875
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-19,20,2.875
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-20,20,2.875000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-21,20,3.8812500000000005
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-22,20,3.9162500000000016
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-25,20,3.9162500000000016
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-26,20,3.9162500000000016
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-27,20,3.9162500000000007
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-29,20,3.916250000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02,20,3.916250000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-03,20,3.9162500000000007
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-04,20,3.916250000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-05,20,3.916250000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-06,20,3.916250000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-09,20,3.843750000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-10,20,3.843750000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-11,20,3.843750000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-12,20,3.5062500000000005
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-13,20,3.5062500000000005
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-16,20,3.5062500000000005
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-17,20,3.4537500000000003
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-18,20,3.4537500000000003
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-19,20,3.2974999999999994
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-20,20,3.2974999999999994
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-23,20,3.2974999999999994
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-24,20,3.2974999999999994
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-26,20,3.2974999999999994
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-27,20,3.2974999999999994
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-30,20,3.2974999999999994
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-31,20,3.2974999999999994
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-02,20,3.2975000000000003
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-03,20,3.2975000000000003
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-06,20,3.2975000000000003
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-07,20,3.2975000000000003
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-08,20,3.2975000000000003
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-10,20,3.2975000000000003
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-13,20,4.058750000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-14,20,4.058750000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-15,20,4.058750000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-16,20,5.628750000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-17,20,5.628750000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-20,20,5.628750000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-21,20,5.628750000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-22,20,5.628750000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-23,20,5.628750000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-24,20,5.628750000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-27,20,5.628750000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-28,20,5.628750000000001
