V0_NAIVE_2SIG_FADE,V1_BAND_RECLAIM_CLOSE,V2_BAND_RECLAIM_2SIG_RETEST,V3_BAND_RECLAIM_EXT_MID,V4_RECLAIM_CANDLE_BREAK,V5_TWO_BAR_RETURN,vwap_extension_event_id
"{""triggered"": true, ""entry_price"": 4470.2, ""risk_distance"": 5.600000000000364, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4472.9, ""risk_distance"": 2.9000000000005457, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4469.19746040677, ""risk_distance"": 6.602539593230176, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4470.1, ""risk_distance"": 5.699999999999818, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4468.9, ""risk_distance"": 6.900000000000546, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4472.9, ""risk_distance"": 2.9000000000005457, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}",GC|2025-12-22|VWAP2S|above|1766419500
"{""triggered"": true, ""entry_price"": 4476.6, ""risk_distance"": 0.6999999999998181, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4472.8, ""risk_distance"": 4.5, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": false, ""entry_price"": null, ""risk_distance"": null, ""outcome"": ""NOT_TRIGGERED"", ""vwap_hit"": false}","{""triggered"": false, ""entry_price"": null, ""risk_distance"": null, ""outcome"": ""NOT_TRIGGERED"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4472.0, ""risk_distance"": 5.300000000000182, ""outcome"": ""EXPIRED_WITHOUT_EXIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4472.0, ""risk_distance"": 5.300000000000182, ""outcome"": ""EXPIRED_WITHOUT_EXIT"", ""vwap_hit"": false}",GC|2025-12-22|VWAP2S|above|1766423400
"{""triggered"": true, ""entry_price"": 4515.2, ""risk_distance"": 2.5, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4515.9, ""risk_distance"": 1.800000000000182, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4514.59480942739, ""risk_distance"": 3.1051905726098994, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4514.799999999999, ""risk_distance"": 2.9000000000005457, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4513.3, ""risk_distance"": 4.399999999999636, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4511.3, ""risk_distance"": 6.399999999999636, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": true}",GC|2025-12-24|VWAP2S|above|1766584200
"{""triggered"": true, ""entry_price"": 4501.9, ""risk_distance"": 4.099999999999454, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4509.4, ""risk_distance"": 11.599999999999454, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4502.611236236583, ""risk_distance"": 4.811236236582772, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4508.0, ""risk_distance"": 10.199999999999818, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4511.5, ""risk_distance"": 13.699999999999818, ""outcome"": ""EXPIRED_WITHOUT_EXIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4500.5, ""risk_distance"": 2.699999999999818, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}",GC|2025-12-24|VWAP2S|below|1766586900
"{""triggered"": true, ""entry_price"": 4493.5, ""risk_distance"": 6.0, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4491.9, ""risk_distance"": 4.399999999999636, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4494.040330827612, ""risk_distance"": 6.540330827611797, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4494.5, ""risk_distance"": 7.0, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4500.5, ""risk_distance"": 13.0, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4500.5, ""risk_distance"": 13.0, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}",GC|2025-12-24|VWAP2S|below|1766587800
"{""triggered"": true, ""entry_price"": 4480.2, ""risk_distance"": 5.899999999999636, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4482.5, ""risk_distance"": 8.199999999999818, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4481.013960947471, ""risk_distance"": 6.713960947470696, ""outcome"": ""3R_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4481.200000000001, ""risk_distance"": 6.900000000000546, ""outcome"": ""3R_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4484.8, ""risk_distance"": 10.5, ""outcome"": ""2R_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4482.8, ""risk_distance"": 8.5, ""outcome"": ""3R_HIT"", ""vwap_hit"": true}",GC|2025-12-24|VWAP2S|below|1766590800
"{""triggered"": true, ""entry_price"": 4572.6, ""risk_distance"": 7.0, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4570.7, ""risk_distance"": 8.900000000000546, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4570.096842620422, ""risk_distance"": 9.503157379578624, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4572.25, ""risk_distance"": 7.350000000000364, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4567.6, ""risk_distance"": 12.0, ""outcome"": ""2R_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4571.5, ""risk_distance"": 8.100000000000364, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}",GC|2025-12-26|VWAP2S|above|1766763000
"{""triggered"": true, ""entry_price"": 4577.7, ""risk_distance"": 1.1000000000003638, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4574.2, ""risk_distance"": 4.600000000000364, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4576.322592344854, ""risk_distance"": 2.477407655146635, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4574.4, ""risk_distance"": 4.400000000000546, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4571.5, ""risk_distance"": 7.300000000000182, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4571.5, ""risk_distance"": 7.300000000000182, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}",GC|2025-12-26|VWAP2S|above|1766763900
"{""triggered"": true, ""entry_price"": 4580.1, ""risk_distance"": 3.899999999999636, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4580.8, ""risk_distance"": 3.199999999999818, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4579.208730447067, ""risk_distance"": 4.791269552933045, ""outcome"": ""3R_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4579.05, ""risk_distance"": 4.949999999999818, ""outcome"": ""3R_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4571.5, ""risk_distance"": 12.5, ""outcome"": ""2R_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4571.5, ""risk_distance"": 12.5, ""outcome"": ""2R_HIT"", ""vwap_hit"": true}",GC|2025-12-26|VWAP2S|above|1766764500
"{""triggered"": true, ""entry_price"": 4333.6, ""risk_distance"": 2.800000000000182, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4336.1, ""risk_distance"": 5.300000000000182, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4335.056400711026, ""risk_distance"": 4.25640071102589, ""outcome"": ""2R_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4334.3, ""risk_distance"": 3.5, ""outcome"": ""3R_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4338.6, ""risk_distance"": 7.800000000000182, ""outcome"": ""EXPIRED_WITHOUT_EXIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4338.6, ""risk_distance"": 7.800000000000182, ""outcome"": ""EXPIRED_WITHOUT_EXIT"", ""vwap_hit"": false}",GC|2025-12-31|VWAP2S|below|1767199200
"{""triggered"": true, ""entry_price"": 4367.4, ""risk_distance"": 8.199999999999818, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4368.6, ""risk_distance"": 9.400000000000546, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4368.382791718421, ""risk_distance"": 9.182791718420958, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4370.65, ""risk_distance"": 11.449999999999818, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4373.6, ""risk_distance"": 14.400000000000546, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4373.6, ""risk_distance"": 14.400000000000546, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}",GC|2026-01-02|VWAP2S|below|1767364200
"{""triggered"": true, ""entry_price"": 4353.2, ""risk_distance"": 3.0, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4358.9, ""risk_distance"": 8.699999999999818, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4354.544323748895, ""risk_distance"": 4.3443237488954765, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4359.45, ""risk_distance"": 9.25, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": false, ""entry_price"": null, ""risk_distance"": null, ""outcome"": ""NOT_TRIGGERED"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4350.3, ""risk_distance"": 0.1000000000003638, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}",GC|2026-01-02|VWAP2S|below|1767366000
"{""triggered"": true, ""entry_price"": 4328.1, ""risk_distance"": 2.800000000000182, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4329.3, ""risk_distance"": 4.0, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4328.772850652674, ""risk_distance"": 3.4728506526735146, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4330.85, ""risk_distance"": 5.550000000000182, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4332.5, ""risk_distance"": 7.199999999999818, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4332.1, ""risk_distance"": 6.800000000000182, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}",GC|2026-01-02|VWAP2S|below|1767370500
"{""triggered"": true, ""entry_price"": 4463.5, ""risk_distance"": 4.100000000000364, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4465.4, ""risk_distance"": 2.2000000000007276, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4462.203752869762, ""risk_distance"": 5.396247130238407, ""outcome"": ""3R_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4457.6, ""risk_distance"": 10.0, ""outcome"": ""1R_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4460.2, ""risk_distance"": 7.400000000000546, ""outcome"": ""2R_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4455.8, ""risk_distance"": 11.800000000000182, ""outcome"": ""1R_HIT"", ""vwap_hit"": true}",GC|2026-01-05|VWAP2S|above|1767625200
"{""triggered"": true, ""entry_price"": 4475.1, ""risk_distance"": 6.799999999999272, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4478.0, ""risk_distance"": 3.899999999999636, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": false, ""entry_price"": null, ""risk_distance"": null, ""outcome"": ""NOT_TRIGGERED"", ""vwap_hit"": false}","{""triggered"": false, ""entry_price"": null, ""risk_distance"": null, ""outcome"": ""NOT_TRIGGERED"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4476.7, ""risk_distance"": 5.199999999999818, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4476.7, ""risk_distance"": 5.199999999999818, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}",GC|2026-01-06|VWAP2S|above|1767707400
"{""triggered"": true, ""entry_price"": 4489.3, ""risk_distance"": 4.699999999999818, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4489.6, ""risk_distance"": 4.399999999999636, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4487.434597632465, ""risk_distance"": 6.565402367535171, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": false, ""entry_price"": null, ""risk_distance"": null, ""outcome"": ""NOT_TRIGGERED"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4484.8, ""risk_distance"": 9.199999999999818, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4495.3, ""risk_distance"": null, ""outcome"": ""NO_RISK_PLAN"", ""vwap_hit"": false}",GC|2026-01-06|VWAP2S|above|1767709800
"{""triggered"": true, ""entry_price"": 4462.9, ""risk_distance"": 1.2000000000007276, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4462.3, ""risk_distance"": 1.800000000000182, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4461.886186193447, ""risk_distance"": 2.2138138065529347, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4460.450000000001, ""risk_distance"": 3.649999999999636, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4458.2, ""risk_distance"": 5.900000000000546, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4458.2, ""risk_distance"": 5.900000000000546, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}",GC|2026-01-07|VWAP2S|above|1767794100
"{""triggered"": true, ""entry_price"": 4436.2, ""risk_distance"": 3.300000000000182, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4440.8, ""risk_distance"": 7.900000000000546, ""outcome"": ""3R_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4443.822962316722, ""risk_distance"": 10.922962316722078, ""outcome"": ""3R_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4442.65, ""risk_distance"": 9.75, ""outcome"": ""3R_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4452.2, ""risk_distance"": 19.300000000000182, ""outcome"": ""1R_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4452.2, ""risk_distance"": 19.300000000000182, ""outcome"": ""1R_HIT"", ""vwap_hit"": true}",GC|2026-01-07|VWAP2S|below|1767798600
"{""triggered"": true, ""entry_price"": 4468.4, ""risk_distance"": 10.0, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4474.2, ""risk_distance"": 4.199999999999818, ""outcome"": ""3R_HIT"", ""vwap_hit"": true}","{""triggered"": false, ""entry_price"": null, ""risk_distance"": null, ""outcome"": ""NOT_TRIGGERED"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4467.95, ""risk_distance"": 10.449999999999818, ""outcome"": ""1R_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4470.9, ""risk_distance"": 7.5, ""outcome"": ""1R_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4474.6, ""risk_distance"": 3.7999999999992724, ""outcome"": ""3R_HIT"", ""vwap_hit"": true}",GC|2026-01-07|VWAP2S|above|1767802800
"{""triggered"": true, ""entry_price"": 4433.2, ""risk_distance"": 4.0, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4433.0, ""risk_distance"": 3.800000000000182, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4435.072873334759, ""risk_distance"": 5.872873334758879, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4434.35, ""risk_distance"": 5.150000000000546, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4437.6, ""risk_distance"": 8.400000000000546, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4437.6, ""risk_distance"": 8.400000000000546, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}",GC|2026-01-08|VWAP2S|below|1767880200
"{""triggered"": true, ""entry_price"": 4445.2, ""risk_distance"": 3.0, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4443.7, ""risk_distance"": 4.5, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4443.76313219263, ""risk_distance"": 4.436867807369708, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4441.35, ""risk_distance"": 6.849999999999454, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}","{""triggered"": false, ""entry_price"": null, ""risk_distance"": null, ""outcome"": ""NOT_TRIGGERED"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4441.4, ""risk_distance"": 6.800000000000182, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}",GC|2026-01-08|VWAP2S|above|1767883500
"{""triggered"": true, ""entry_price"": 4453.4, ""risk_distance"": 9.800000000000182, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4456.2, ""risk_distance"": 7.0, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": false, ""entry_price"": null, ""risk_distance"": null, ""outcome"": ""NOT_TRIGGERED"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4452.9, ""risk_distance"": 10.300000000000182, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": false, ""entry_price"": null, ""risk_distance"": null, ""outcome"": ""NOT_TRIGGERED"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4460.9, ""risk_distance"": 2.300000000000182, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}",GC|2026-01-08|VWAP2S|above|1767884700
"{""triggered"": true, ""entry_price"": 4472.6, ""risk_distance"": 1.8999999999996362, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4470.3, ""risk_distance"": 4.199999999999818, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4472.527982377129, ""risk_distance"": 1.9720176228711352, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4471.1, ""risk_distance"": 3.399999999999636, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4467.6, ""risk_distance"": 6.899999999999636, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4467.6, ""risk_distance"": 6.899999999999636, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}",GC|2026-01-08|VWAP2S|above|1767890100
"{""triggered"": true, ""entry_price"": 4518.3, ""risk_distance"": 2.5, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4515.5, ""risk_distance"": 5.300000000000182, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": false, ""entry_price"": null, ""risk_distance"": null, ""outcome"": ""NOT_TRIGGERED"", ""vwap_hit"": false}","{""triggered"": false, ""entry_price"": null, ""risk_distance"": null, ""outcome"": ""NOT_TRIGGERED"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4512.7, ""risk_distance"": 8.100000000000364, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4520.6, ""risk_distance"": 0.1999999999998181, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}",GC|2026-01-09|VWAP2S|above|1767972000
"{""triggered"": true, ""entry_price"": 4525.1, ""risk_distance"": 1.8999999999996362, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4520.6, ""risk_distance"": 6.399999999999636, ""outcome"": ""3R_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4521.0465556412455, ""risk_distance"": 5.953444358754496, ""outcome"": ""3R_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4521.35, ""risk_distance"": 5.649999999999636, ""outcome"": ""3R_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4517.0, ""risk_distance"": 10.0, ""outcome"": ""2R_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4520.6, ""risk_distance"": 6.399999999999636, ""outcome"": ""3R_HIT"", ""vwap_hit"": true}",GC|2026-01-09|VWAP2S|above|1767972900
"{""triggered"": true, ""entry_price"": 4624.6, ""risk_distance"": 6.199999999999818, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4626.3, ""risk_distance"": 4.5, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4623.218391408106, ""risk_distance"": 7.58160859189411, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4624.55, ""risk_distance"": 6.25, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4610.4, ""risk_distance"": 20.400000000000546, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4610.4, ""risk_distance"": 20.400000000000546, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}",GC|2026-01-12|VWAP2S|above|1768225500
"{""triggered"": true, ""entry_price"": 4610.4, ""risk_distance"": 2.5999999999994543, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4608.7, ""risk_distance"": 0.8999999999996362, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4611.532503763328, ""risk_distance"": 3.732503763328168, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4617.950000000001, ""risk_distance"": 10.150000000000546, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4619.4, ""risk_distance"": 11.599999999999454, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4607.3, ""risk_distance"": null, ""outcome"": ""NO_RISK_PLAN"", ""vwap_hit"": false}",GC|2026-01-12|VWAP2S|below|1768226400
"{""triggered"": true, ""entry_price"": 4596.6, ""risk_distance"": 1.5, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4608.1, ""risk_distance"": 13.0, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": false, ""entry_price"": null, ""risk_distance"": null, ""outcome"": ""NOT_TRIGGERED"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4603.1, ""risk_distance"": 8.0, ""outcome"": ""3R_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4619.4, ""risk_distance"": 24.299999999999272, ""outcome"": ""EXPIRED_WITHOUT_EXIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4619.4, ""risk_distance"": 24.299999999999272, ""outcome"": ""EXPIRED_WITHOUT_EXIT"", ""vwap_hit"": true}",GC|2026-01-12|VWAP2S|below|1768227900
"{""triggered"": true, ""entry_price"": 4637.4, ""risk_distance"": 0.8000000000001819, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4634.5, ""risk_distance"": 3.699999999999818, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4636.422192679799, ""risk_distance"": 1.7778073202007363, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4635.4, ""risk_distance"": 2.800000000000182, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4631.5, ""risk_distance"": 6.699999999999818, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4632.7, ""risk_distance"": 5.5, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}",GC|2026-01-12|VWAP2S|above|1768232100
