aligned_1h_4h,candidate,depth_bucket,direction,entry_fill,entry_theo,entry_ts,exit_px,exit_ts,extras,hold_sec,horizon,htf_age,htf_return,htf_strength,instrument,mae_points,mfe_points,outcome,points,points_after_cost,r_after_cost,r_multiple,reach_1r,reach_2r,retracement,risk_points,signal_hhmm,status,stop,target,target_r,trading_date,vwap_aligned,year
False,HTF_4H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,SHORT,11137.75,11138.0,1597414500,11106.5,1597415280,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""0930_1030"", ""gap_points"": 21.0, ""prior_ret"": -3.5, ""trend_1h"": ""NEUTRAL"", ""trend_4h"": ""BEARISH"", ""confirm_kind"": ""candle""}",780,4h,1,-0.0025665059810747737,weak,NQ,13.25,33.25,TARGET_HIT,31.25,31.05,0.9936,1.0,True,False,0.5630630630630631,31.25,10:15,ENTERED,11169.0,11106.5,1.0,2020-08-14,True,2020
True,HTF_4H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,LONG,11257.75,11257.5,1597672500,11273.25,1597672860,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""0930_1030"", ""gap_points"": 69.0, ""prior_ret"": -31.25, ""trend_1h"": ""BULLISH"", ""trend_4h"": ""BULLISH"", ""confirm_kind"": ""candle""}",360,4h,1,0.004552692368072764,medium,NQ,1.25,19.25,TARGET_HIT,15.5,15.3,0.9870967741935485,1.0,True,False,0.4444444444444444,15.5,09:55,ENTERED,11242.25,11273.25,1.0,2020-08-17,True,2020
True,HTF_4H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,LONG,11372.5,11372.25,1597758600,11358.0,1597758720,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""0930_1030"", ""gap_points"": 45.75, ""prior_ret"": 55.5, ""trend_1h"": ""BULLISH"", ""trend_4h"": ""BULLISH"", ""confirm_kind"": ""candle""}",120,4h,1,0.00336670505891723,weak,NQ,21.5,2.75,STOP_HIT,-14.5,-14.7,-1.013793103448276,-1.0,False,False,0.4567307692307692,14.5,09:50,ENTERED,11358.0,11387.0,1.0,2020-08-18,True,2020
True,HTF_4H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,LONG,11529.75,11529.5,1598033100,11546.5,1598034660,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""1400_1530"", ""gap_points"": 7.25, ""prior_ret"": 189.5, ""trend_1h"": ""BULLISH"", ""trend_4h"": ""BULLISH"", ""confirm_kind"": ""candle""}",1560,4h,1,0.0020651276031475874,weak,NQ,3.75,19.25,TARGET_HIT,16.75,16.55,0.9880597014925373,1.0,True,False,0.5830618892508144,16.75,14:05,ENTERED,11513.0,11546.5,1.0,2020-08-21,True,2020
True,HTF_4H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,LONG,11806.0,11805.75,1598452200,11828.25,1598452800,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""1030_1200"", ""gap_points"": 53.0, ""prior_ret"": 124.0, ""trend_1h"": ""BULLISH"", ""trend_4h"": ""BULLISH"", ""confirm_kind"": ""candle""}",600,4h,1,0.0035762942779291595,weak,NQ,0.5,24.5,TARGET_HIT,22.25,22.05,0.9910112359550562,1.0,True,False,0.5227272727272727,22.25,10:30,ENTERED,11783.75,11828.25,1.0,2020-08-26,True,2020
False,HTF_4H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,LONG,12270.25,12270.0,1598970600,12221.5,1598972280,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""1030_1200"", ""gap_points"": 106.0, ""prior_ret"": 75.5, ""trend_1h"": ""BEARISH"", ""trend_4h"": ""BULLISH"", ""confirm_kind"": ""candle""}",1680,4h,6,0.0029189278079262415,weak,NQ,48.75,1.25,STOP_HIT,-48.75,-48.95,-1.0041025641025643,-1.0,False,False,0.551219512195122,48.75,10:30,ENTERED,12221.5,12319.0,1.0,2020-09-01,True,2020
True,HTF_4H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,SHORT,12274.25,12274.5,1599055800,12336.75,1599056340,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""0930_1030"", ""gap_points"": 138.25, ""prior_ret"": 95.25, ""trend_1h"": ""BEARISH"", ""trend_4h"": ""BEARISH"", ""confirm_kind"": ""candle""}",540,4h,1,-0.010179761664310227,strong,NQ,63.0,23.25,STOP_HIT,-62.5,-62.7,-1.0032,-1.0,False,False,0.49538866930171277,62.5,10:10,ENTERED,12336.75,12211.75,1.0,2020-09-02,True,2020
True,HTF_4H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,SHORT,11559.5,11559.75,1599228600,11506.5,1599228720,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""0930_1030"", ""gap_points"": -58.75, ""prior_ret"": -451.5, ""trend_1h"": ""BEARISH"", ""trend_4h"": ""BEARISH"", ""confirm_kind"": ""candle""}",120,4h,1,-0.010395233196159093,strong,NQ,10.0,56.5,TARGET_HIT,53.0,52.8,0.9962264150943396,1.0,True,False,0.5223004694835681,53.0,10:10,ENTERED,11612.5,11506.5,1.0,2020-09-04,True,2020
False,HTF_4H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,LONG,11368.5,11368.25,1599662400,11407.75,1599663840,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""1030_1200"", ""gap_points"": 223.75, ""prior_ret"": -89.75, ""trend_1h"": ""BEARISH"", ""trend_4h"": ""BULLISH"", ""confirm_kind"": ""candle""}",1440,4h,2,0.01211072664359869,strong,NQ,26.25,40.25,TARGET_HIT,39.25,39.05,0.994904458598726,1.0,True,False,0.4421052631578947,39.25,10:40,ENTERED,11329.25,11407.75,1.0,2020-09-09,True,2020
True,HTF_4H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,LONG,11285.75,11285.5,1600092000,11305.0,1600092120,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""0930_1030"", ""gap_points"": 144.0, ""prior_ret"": -159.0, ""trend_1h"": ""BULLISH"", ""trend_4h"": ""BULLISH"", ""confirm_kind"": ""candle""}",120,4h,4,0.009482064585383254,strong,NQ,16.5,24.25,TARGET_HIT,19.25,19.05,0.9896103896103896,1.0,True,False,0.4808362369337979,19.25,10:00,ENTERED,11266.5,11305.0,1.0,2020-09-14,True,2020
True,HTF_4H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,SHORT,10898.25,10898.5,1600456500,10919.25,1600457280,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""1400_1530"", ""gap_points"": 48.25, ""prior_ret"": 118.0, ""trend_1h"": ""BEARISH"", ""trend_4h"": ""BEARISH"", ""confirm_kind"": ""candle""}",780,4h,1,-0.024993257214780185,strong,NQ,22.5,17.0,STOP_HIT,-21.0,-21.2,-1.0095238095238095,-1.0,False,False,0.40896921017402943,21.0,15:15,ENTERED,10919.25,10877.25,1.0,2020-09-18,True,2020
False,HTF_4H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,SHORT,10665.5,10665.75,1600699200,10719.25,1600700040,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""1030_1200"", ""gap_points"": -160.25, ""prior_ret"": -197.5, ""trend_1h"": ""BULLISH"", ""trend_4h"": ""BEARISH"", ""confirm_kind"": ""candle""}",840,4h,2,-0.011209736456808228,strong,NQ,61.25,9.25,STOP_HIT,-53.75,-53.95,-1.0037209302325583,-1.0,False,False,0.5245398773006135,53.75,10:40,ENTERED,10719.25,10611.75,1.0,2020-09-21,True,2020
True,HTF_4H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,LONG,11104.5,11104.25,1600797600,11120.75,1600797780,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""1400_1530"", ""gap_points"": 103.5, ""prior_ret"": 206.0, ""trend_1h"": ""BULLISH"", ""trend_4h"": ""BULLISH"", ""confirm_kind"": ""candle""}",180,4h,6,0.016430957938578405,strong,NQ,0.0,21.0,TARGET_HIT,16.25,16.05,0.9876923076923078,1.0,True,False,0.42567567567567566,16.25,14:00,ENTERED,11088.25,11120.75,1.0,2020-09-22,True,2020
True,HTF_4H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,SHORT,11055.0,11055.25,1600870200,11004.75,1600876200,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""0930_1030"", ""gap_points"": -11.75, ""prior_ret"": 97.5, ""trend_1h"": ""BEARISH"", ""trend_4h"": ""BEARISH"", ""confirm_kind"": ""candle""}",6000,4h,1,-0.0030364372469635637,weak,NQ,47.0,51.25,TARGET_HIT,50.25,50.05,0.9960199004975124,1.0,True,False,0.4,50.25,10:10,ENTERED,11105.25,11004.75,1.0,2020-09-23,True,2020
True,HTF_4H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,LONG,10899.25,10899.0,1600956300,10808.0,1600957860,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""0930_1030"", ""gap_points"": -101.25, ""prior_ret"": -332.25, ""trend_1h"": ""BULLISH"", ""trend_4h"": ""BULLISH"", ""confirm_kind"": ""candle""}",1560,4h,1,0.003496341576363804,weak,NQ,92.5,38.0,STOP_HIT,-91.25,-91.45,-1.0021917808219178,-1.0,False,False,0.4218241042345277,91.25,10:05,ENTERED,10808.0,10990.5,1.0,2020-09-24,True,2020
True,HTF_4H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,SHORT,11308.25,11308.5,1601391000,11328.5,1601391420,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""1030_1200"", ""gap_points"": -13.5, ""prior_ret"": 18.75, ""trend_1h"": ""BEARISH"", ""trend_4h"": ""BEARISH"", ""confirm_kind"": ""candle""}",420,4h,2,-0.006783815130096071,medium,NQ,20.25,10.0,STOP_HIT,-20.25,-20.45,-1.0098765432098764,-1.0,False,False,0.5823529411764706,20.25,10:50,ENTERED,11328.5,11288.0,1.0,2020-09-29,True,2020
True,HTF_4H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,LONG,11444.5,11444.25,1601486400,11467.0,1601487240,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""1200_1400"", ""gap_points"": 10.25, ""prior_ret"": -36.25, ""trend_1h"": ""BULLISH"", ""trend_4h"": ""BULLISH"", ""confirm_kind"": ""candle""}",840,4h,1,0.0037803028637992675,weak,NQ,12.5,23.5,TARGET_HIT,22.5,22.3,0.9911111111111112,1.0,True,False,0.4268456375838926,22.5,13:20,ENTERED,11422.0,11467.0,1.0,2020-09-30,True,2020
True,HTF_4H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,LONG,11591.5,11591.25,1601579100,11575.25,1601579340,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""1400_1530"", ""gap_points"": 153.25, ""prior_ret"": 82.25, ""trend_1h"": ""BULLISH"", ""trend_4h"": ""BULLISH"", ""confirm_kind"": ""candle""}",240,4h,3,0.006802424453843825,medium,NQ,18.75,3.25,STOP_HIT,-16.25,-16.45,-1.0123076923076924,-1.0,False,False,0.42857142857142855,16.25,15:05,ENTERED,11575.25,11607.75,1.0,2020-10-01,True,2020
False,HTF_4H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,LONG,11364.75,11364.5,1601906100,11387.75,1601906520,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""0930_1030"", ""gap_points"": 81.0, ""prior_ret"": -72.0, ""trend_1h"": ""NEUTRAL"", ""trend_4h"": ""BULLISH"", ""confirm_kind"": ""candle""}",420,4h,2,0.008176687552770678,strong,NQ,11.5,24.5,TARGET_HIT,23.0,22.8,0.991304347826087,1.0,True,False,0.47058823529411764,23.0,09:55,ENTERED,11341.75,11387.75,1.0,2020-10-05,True,2020
True,HTF_4H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,LONG,11425.25,11425.0,1602078300,11407.5,1602079080,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""0930_1030"", ""gap_points"": 109.75, ""prior_ret"": -171.25, ""trend_1h"": ""BULLISH"", ""trend_4h"": ""BULLISH"", ""confirm_kind"": ""candle""}",780,4h,1,0.009815075063017265,strong,NQ,17.5,12.75,STOP_HIT,-17.75,-17.95,-1.0112676056338028,-1.0,False,False,0.5135135135135135,17.75,09:45,ENTERED,11407.5,11443.0,1.0,2020-10-07,True,2020
True,HTF_4H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,LONG,11626.0,11625.75,1602252900,11615.0,1602253200,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""0930_1030"", ""gap_points"": 65.5, ""prior_ret"": -35.0, ""trend_1h"": ""BULLISH"", ""trend_4h"": ""BULLISH"", ""confirm_kind"": ""candle""}",300,4h,1,0.004251737385073673,medium,NQ,13.0,11.0,STOP_HIT,-11.0,-11.2,-1.018181818181818,-1.0,True,False,0.4943181818181818,11.0,10:15,ENTERED,11615.0,11637.0,1.0,2020-10-09,True,2020
True,HTF_4H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,LONG,11954.0,11953.75,1602514500,11982.25,1602515100,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""1030_1200"", ""gap_points"": 200.25, ""prior_ret"": 109.5, ""trend_1h"": ""BULLISH"", ""trend_4h"": ""BULLISH"", ""confirm_kind"": ""candle""}",600,4h,7,0.010197361432729313,strong,NQ,0.25,30.0,TARGET_HIT,28.25,28.05,0.9929203539823009,1.0,True,False,0.5869565217391305,28.25,10:55,ENTERED,11925.75,11982.25,1.0,2020-10-12,True,2020
True,HTF_4H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,LONG,11751.0,11750.75,1603217400,11781.0,1603217700,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""1400_1530"", ""gap_points"": 36.75, ""prior_ret"": -279.75, ""trend_1h"": ""BULLISH"", ""trend_4h"": ""BULLISH"", ""confirm_kind"": ""candle""}",300,4h,1,0.0024528100671856734,weak,NQ,3.75,30.75,TARGET_HIT,30.0,29.8,0.9933333333333334,1.0,True,False,0.4601593625498008,30.0,14:10,ENTERED,11721.0,11781.0,1.0,2020-10-20,True,2020
True,HTF_4H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,LONG,11735.0,11734.75,1603291500,11718.0,1603291680,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""1030_1200"", ""gap_points"": 7.0, ""prior_ret"": -3.5, ""trend_1h"": ""BULLISH"", ""trend_4h"": ""BULLISH"", ""confirm_kind"": ""candle""}",180,4h,2,0.004157782515991526,medium,NQ,24.75,9.25,STOP_HIT,-17.0,-17.2,-1.011764705882353,-1.0,False,False,0.43478260869565216,17.0,10:45,ENTERED,11718.0,11752.0,1.0,2020-10-21,False,2020
True,HTF_4H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,SHORT,11578.0,11578.25,1603461900,11628.5,1603465800,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""0930_1030"", ""gap_points"": 23.25, ""prior_ret"": -32.0, ""trend_1h"": ""BEARISH"", ""trend_4h"": ""BEARISH"", ""confirm_kind"": ""candle""}",3900,4h,1,-0.002040597143163958,weak,NQ,53.75,10.5,STOP_HIT,-50.5,-50.7,-1.003960396039604,-1.0,False,False,0.4355300859598854,50.5,10:05,ENTERED,11628.5,11527.5,1.0,2020-10-23,True,2020
True,HTF_4H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,SHORT,11439.25,11439.5,1603737300,11451.25,1603737600,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""1400_1530"", ""gap_points"": -104.25, ""prior_ret"": 2.5, ""trend_1h"": ""BEARISH"", ""trend_4h"": ""BEARISH"", ""confirm_kind"": ""candle""}",300,4h,1,-0.016676362226100472,strong,NQ,20.0,9.75,STOP_HIT,-12.0,-12.2,-1.0166666666666666,-1.0,False,False,0.44731182795698926,12.0,14:35,ENTERED,11451.25,11427.25,1.0,2020-10-26,True,2020
True,HTF_4H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,SHORT,11273.75,11274.0,1603893900,11210.5,1603895340,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""0930_1030"", ""gap_points"": -185.75, ""prior_ret"": 51.25, ""trend_1h"": ""BEARISH"", ""trend_4h"": ""BEARISH"", ""confirm_kind"": ""candle""}",1440,4h,3,-0.019815718157181528,strong,NQ,26.5,65.5,TARGET_HIT,63.25,63.05,0.9968379446640315,1.0,True,False,0.5251396648044693,63.25,10:05,ENTERED,11337.0,11210.5,1.0,2020-10-28,True,2020
False,HTF_4H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,LONG,11276.25,11276.0,1603981200,11306.25,1603981800,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""0930_1030"", ""gap_points"": 52.25, ""prior_ret"": -263.0, ""trend_1h"": ""NEUTRAL"", ""trend_4h"": ""BULLISH"", ""confirm_kind"": ""candle""}",600,4h,2,0.002514967394449341,weak,NQ,7.75,31.25,TARGET_HIT,30.0,29.8,0.9933333333333334,1.0,True,False,0.4339152119700748,30.0,10:20,ENTERED,11246.25,11306.25,1.0,2020-10-29,True,2020
False,HTF_4H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,SHORT,11158.75,11159.0,1604066700,11186.5,1604066760,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""0930_1030"", ""gap_points"": -78.5, ""prior_ret"": 135.0, ""trend_1h"": ""NEUTRAL"", ""trend_4h"": ""BEARISH"", ""confirm_kind"": ""candle""}",60,4h,4,-0.0031692184082489083,weak,NQ,31.0,9.25,STOP_HIT,-27.75,-27.95,-1.0072072072072071,-1.0,False,False,0.42028985507246375,27.75,10:05,ENTERED,11186.5,11131.0,1.0,2020-10-30,True,2020
True,HTF_4H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,LONG,11241.25,11241.0,1604416200,11286.5,1604416620,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""0930_1030"", ""gap_points"": 75.75, ""prior_ret"": -70.5, ""trend_1h"": ""BULLISH"", ""trend_4h"": ""BULLISH"", ""confirm_kind"": ""candle""}",420,4h,3,0.0066744572789787515,medium,NQ,7.0,51.75,TARGET_HIT,45.25,45.05,0.9955801104972375,1.0,True,False,0.4375,45.25,10:10,ENTERED,11196.0,11286.5,1.0,2020-11-03,True,2020
True,HTF_4H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,LONG,11729.75,11729.5,1604502900,11776.75,1604503260,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""0930_1030"", ""gap_points"": 370.5, ""prior_ret"": 112.5, ""trend_1h"": ""BULLISH"", ""trend_4h"": ""BULLISH"", ""confirm_kind"": ""candle""}",360,4h,9,0.014195514913999618,strong,NQ,11.5,53.75,TARGET_HIT,47.0,46.8,0.9957446808510638,1.0,True,False,0.41424802110817943,47.0,10:15,ENTERED,11682.75,11776.75,1.0,2020-11-04,True,2020
False,HTF_4H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,LONG,12093.25,12093.0,1604588700,12056.25,1604589840,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""0930_1030"", ""gap_points"": 270.25, ""prior_ret"": 132.25, ""trend_1h"": ""BEARISH"", ""trend_4h"": ""BULLISH"", ""confirm_kind"": ""candle""}",1140,4h,15,0.02098493822981884,strong,NQ,37.25,15.75,STOP_HIT,-37.0,-37.2,-1.0054054054054056,-1.0,False,False,0.5267857142857143,37.0,10:05,ENTERED,12056.25,12130.25,1.0,2020-11-05,True,2020
False,HTF_4H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,SHORT,11918.75,11919.0,1604673900,11987.25,1604676120,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""0930_1030"", ""gap_points"": -31.5, ""prior_ret"": 36.5, ""trend_1h"": ""BULLISH"", ""trend_4h"": ""BEARISH"", ""confirm_kind"": ""candle""}",2220,4h,3,-0.012549619583195448,strong,NQ,68.5,35.75,STOP_HIT,-68.5,-68.7,-1.0029197080291972,-1.0,False,False,0.5789473684210527,68.5,09:45,ENTERED,11987.25,11850.25,1.0,2020-11-06,True,2020
True,HTF_4H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,LONG,11791.25,11791.0,1605107100,11815.25,1605107280,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""0930_1030"", ""gap_points"": 99.5, ""prior_ret"": -71.75, ""trend_1h"": ""BULLISH"", ""trend_4h"": ""BULLISH"", ""confirm_kind"": ""candle""}",180,4h,2,0.009248158931323802,strong,NQ,2.25,29.0,TARGET_HIT,24.0,23.8,0.9916666666666667,1.0,True,False,0.539568345323741,24.0,10:05,ENTERED,11767.25,11815.25,1.0,2020-11-11,True,2020
False,HTF_4H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,LONG,11980.75,11980.5,1605538200,11950.75,1605538380,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""0930_1030"", ""gap_points"": -17.0, ""prior_ret"": 42.75, ""trend_1h"": ""BEARISH"", ""trend_4h"": ""BULLISH"", ""confirm_kind"": ""candle""}",180,4h,4,0.003976476005106644,weak,NQ,31.0,8.5,STOP_HIT,-30.0,-30.2,-1.0066666666666666,-1.0,False,False,0.4621212121212121,30.0,09:50,ENTERED,11950.75,12010.75,1.0,2020-11-16,True,2020
True,HTF_4H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,SHORT,11992.0,11992.25,1605626400,12004.25,1605626580,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""0930_1030"", ""gap_points"": 14.25, ""prior_ret"": 98.0, ""trend_1h"": ""BEARISH"", ""trend_4h"": ""BEARISH"", ""confirm_kind"": ""candle""}",180,4h,1,-0.0035396755991421447,weak,NQ,14.25,6.25,STOP_HIT,-12.25,-12.45,-1.0163265306122449,-1.0,False,False,0.43018867924528303,12.25,10:20,ENTERED,12004.25,11979.75,1.0,2020-11-17,True,2020
True,HTF_4H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,SHORT,11923.0,11923.25,1605712200,11939.25,1605712260,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""0930_1030"", ""gap_points"": -17.75, ""prior_ret"": -50.75, ""trend_1h"": ""BEARISH"", ""trend_4h"": ""BEARISH"", ""confirm_kind"": ""candle""}",60,4h,1,-0.00221673846668613,weak,NQ,16.0,0.25,STOP_HIT,-16.25,-16.45,-1.0123076923076924,-1.0,False,False,0.4207650273224044,16.25,10:10,ENTERED,11939.25,11906.75,1.0,2020-11-18,True,2020
True,HTF_4H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,LONG,11898.75,11898.5,1605799200,11886.25,1605799380,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""0930_1030"", ""gap_points"": -22.5, ""prior_ret"": -67.25, ""trend_1h"": ""BULLISH"", ""trend_4h"": ""BULLISH"", ""confirm_kind"": ""candle""}",180,4h,1,0.004128140862275975,medium,NQ,13.5,5.0,STOP_HIT,-12.5,-12.7,-1.016,-1.0,False,False,0.41284403669724773,12.5,10:20,ENTERED,11886.25,11911.25,1.0,2020-11-19,True,2020
False,HTF_4H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,LONG,11994.25,11994.0,1606143000,11962.5,1606143900,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""0930_1030"", ""gap_points"": 41.75, ""prior_ret"": -79.5, ""trend_1h"": ""NEUTRAL"", ""trend_4h"": ""BULLISH"", ""confirm_kind"": ""candle""}",900,4h,1,0.0035690292240511123,weak,NQ,35.75,3.25,STOP_HIT,-31.75,-31.95,-1.0062992125984251,-1.0,False,False,0.5352112676056338,31.75,09:50,ENTERED,11962.5,12026.0,1.0,2020-11-23,True,2020
False,HTF_4H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,SHORT,12227.75,12228.0,1606749900,12203.75,1606750140,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""0930_1030"", ""gap_points"": 117.25, ""prior_ret"": 41.25, ""trend_1h"": ""NEUTRAL"", ""trend_4h"": ""BEARISH"", ""confirm_kind"": ""candle""}",240,4h,1,-0.0022799910428923376,weak,NQ,5.75,26.0,TARGET_HIT,24.0,23.8,0.9916666666666667,1.0,True,False,0.5925925925925926,24.0,10:25,ENTERED,12251.75,12203.75,1.0,2020-11-30,True,2020
True,HTF_4H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,LONG,12445.0,12444.75,1606853700,12421.75,1606853940,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""1400_1530"", ""gap_points"": 102.25, ""prior_ret"": 3.25, ""trend_1h"": ""BULLISH"", ""trend_4h"": ""BULLISH"", ""confirm_kind"": ""candle""}",240,4h,1,0.00829532151939616,strong,NQ,24.5,3.25,STOP_HIT,-23.25,-23.45,-1.0086021505376344,-1.0,False,False,0.4338235294117647,23.25,15:15,ENTERED,12421.75,12468.25,1.0,2020-12-01,True,2020
True,HTF_4H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,LONG,12580.5,12580.25,1607361300,12573.25,1607361360,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""1200_1400"", ""gap_points"": 3.75, ""prior_ret"": 54.0, ""trend_1h"": ""BULLISH"", ""trend_4h"": ""BULLISH"", ""confirm_kind"": ""candle""}",60,4h,1,0.0050513117438006905,medium,NQ,8.0,0.0,STOP_HIT,-7.25,-7.45,-1.0275862068965518,-1.0,False,False,0.42452830188679247,7.25,12:15,ENTERED,12573.25,12587.75,1.0,2020-12-07,False,2020
False,HTF_4H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,LONG,12374.25,12374.0,1607628300,12383.25,1607628660,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""1400_1530"", ""gap_points"": -90.5, ""prior_ret"": -275.75, ""trend_1h"": ""NEUTRAL"", ""trend_4h"": ""BULLISH"", ""confirm_kind"": ""candle""}",360,4h,1,0.0062931384490458875,medium,NQ,4.75,9.5,TARGET_HIT,9.0,8.8,0.9777777777777779,1.0,True,False,0.41383989145183175,9.0,14:25,ENTERED,12365.25,12383.25,1.0,2020-12-10,False,2020
