accept_1m,accept_5m,accept_two_1m,close_vs_value,continue_away,enter_value,first_exit_side,gap,gap_over_atr,inside_closes,instrument,mae_into,mfe_away,open,open_above_poc,open_below_poc,open_class,overnight_inside_value,poc,poc_in_range,prior_date,reject_1m,return_vah,return_val,tod_first_value_int,touch_poc,trading_date,traverse_full_value,ts_accept_1m,ts_poc,ts_vah,ts_val,vah,val,vol_above_poc,width,width_over_atr,width_over_range,year
True,True,True,CLOSE_BELOW_VAL,False,True,VAL,17.5,0.5138961719979024,41,ES,0.0,0.0,6077.25,True,False,OPEN_INSIDE_VALUE,True,6076.0,0.584070796460177,2024-12-12,False,False,True,1000_1130,True,2024-12-13,False,1734100200,1734100200,,1734102360,6086.75,6069.75,0.5024948854781289,17.0,0.4992134242265338,0.6017699115044248,2024
False,False,False,CLOSE_INSIDE_VALUE,True,False,,16.75,0.5299435028248588,0,ES,-7.75,18.0,6072.5,True,False,OPEN_ABOVE_VAH,True,6056.25,0.3448275862068966,2024-12-13,False,False,False,0930_1000,False,2024-12-16,False,,,,,6059.25,6042.75,0.4265426468201769,16.5,0.5220338983050847,0.3793103448275862,2024
False,False,False,CLOSE_INSIDE_VALUE,True,False,,-27.25,-0.872,0,ES,-10.75,12.0,6052.75,False,True,OPEN_BELOW_VAL,True,6081.5,0.6504854368932039,2024-12-16,False,False,False,0930_1000,False,2024-12-17,False,,,,,6083.25,6069.75,0.36054488566113047,13.5,0.432,0.5242718446601942,2024
True,True,True,CLOSE_INSIDE_VALUE,False,True,,70.0,2.4332712600869026,4,ES,-184.0,24.0,6124.0,True,False,OPEN_ABOVE_VAH,True,6057.0,0.7142857142857143,2024-12-17,False,True,True,1330_1530,True,2024-12-18,True,1734551280,1734551280,1734551280,1734551760,6059.5,6047.0,0.2198067535672273,12.5,0.4345127250155183,0.5494505494505495,2024
False,False,False,CLOSE_BELOW_VAL,True,False,,49.5,1.1881697385340764,0,ES,-16.5,55.75,5988.75,False,True,OPEN_BELOW_VAL,False,6136.75,0.9472450175849941,2024-12-18,False,False,False,0930_1000,False,2024-12-19,False,,,,,6148.0,6027.0,0.16354054878097765,121.0,2.904414916416631,0.567409144196952,2024
True,True,True,CLOSE_BELOW_VAL,False,True,,-27.0,-0.6096774193548388,35,ES,-143.5,9.0,5907.25,False,True,OPEN_BELOW_VAL,False,5960.25,0.3877551020408163,2024-12-19,False,True,True,1000_1130,True,2024-12-20,True,1734708420,1734708540,1734710520,1734708420,5982.75,5951.75,0.6374941284251163,31.0,0.7000000000000001,0.4217687074829932,2024
True,True,True,CLOSE_INSIDE_VALUE,False,True,VAL,-3.5,-0.06500829187396351,382,ES,0.0,0.0,5998.75,True,False,OPEN_INSIDE_VALUE,True,5995.75,0.639344262295082,2024-12-20,False,False,True,1000_1130,True,2024-12-23,False,1734964200,1734965040,,1734966540,6050.75,5973.25,0.5809143944968934,77.5,1.4394693200663349,0.5081967213114754,2024
False,False,False,CLOSE_ABOVE_VAH,True,False,,42.5,0.7316323393790347,0,ES,-16.0,28.25,6079.25,True,False,OPEN_ABOVE_VAH,True,6023.5,0.75,2024-12-23,False,False,False,0930_1000,False,2024-12-26,False,,,,,6031.25,5983.25,0.2612548365860639,48.0,0.8263141715339686,0.6153846153846154,2024
False,False,False,CLOSE_INSIDE_VALUE,True,False,,-42.25,-0.7145877378435518,0,ES,-3.0,69.75,6052.5,False,True,OPEN_BELOW_VAL,True,6099.75,0.8248587570621468,2024-12-26,False,False,False,0930_1000,False,2024-12-27,False,,,,,6103.0,6084.25,0.1455465173128581,18.75,0.3171247357293869,0.423728813559322,2024
False,False,False,CLOSE_INSIDE_VALUE,True,False,,-73.25,-1.1669985775248932,0,ES,-38.0,37.0,5955.25,False,True,OPEN_BELOW_VAL,True,6013.5,0.422680412371134,2024-12-27,False,False,False,0930_1000,False,2024-12-30,False,,,,,6030.5,5998.5,0.5373013221307599,32.0,0.5098150782361308,0.43986254295532645,2024
True,True,True,CLOSE_INSIDE_VALUE,False,True,VAL,14.5,0.2176360225140713,196,ES,0.0,0.0,5972.5,False,True,OPEN_INSIDE_VALUE,True,5980.0,0.8233333333333334,2024-12-30,False,False,True,1130_1330,True,2024-12-31,False,1735655400,1735655580,,1735662660,5990.25,5940.5,0.2029647619808955,49.75,0.7467166979362101,0.6633333333333333,2024
True,True,True,CLOSE_INSIDE_VALUE,False,True,,32.75,0.47860125260960334,98,ES,-93.0,17.25,5967.75,True,False,OPEN_ABOVE_VAH,True,5941.75,0.3888888888888889,2024-12-31,False,True,True,0930_1000,True,2025-01-02,True,1735828500,1735828620,1735828500,1735838820,5950.25,5921.25,0.44650964641513596,29.0,0.42379958246346555,0.4603174603174603,2025
True,True,True,CLOSE_INSIDE_VALUE,False,True,VAH,27.75,0.37618010167029775,15,ES,0.0,0.0,5945.0,True,False,OPEN_INSIDE_VALUE,True,5893.5,0.17006802721088435,2025-01-02,False,True,False,0930_1000,False,2025-01-03,False,1735914600,,1735914600,,5947.5,5876.75,0.820549784607581,70.75,0.9590898087630114,0.6417233560090703,2025
False,False,False,CLOSE_INSIDE_VALUE,True,False,,44.75,0.5879868606288128,0,ES,-28.75,35.5,6032.75,True,False,OPEN_ABOVE_VAH,True,5987.25,0.848605577689243,2025-01-03,False,False,False,0930_1000,False,2025-01-06,False,,,,,5996.0,5956.75,0.177793255873801,39.25,0.5157203190990145,0.6254980079681275,2025
True,True,True,CLOSE_BELOW_VAL,False,True,VAL,19.5,0.24784384929641398,30,ES,0.0,0.0,6042.0,False,True,OPEN_INSIDE_VALUE,True,6055.5,0.8015564202334631,2025-01-06,False,False,True,1000_1130,False,2025-01-07,False,1736260200,,,1736262000,6067.5,6023.5,0.2168404885541372,44.0,0.5592374035406265,0.6848249027237354,2025
True,True,True,CLOSE_BELOW_VAL,False,True,,-1.0,-0.011981172443303382,7,ES,-17.75,37.0,5954.0,False,True,OPEN_BELOW_VAL,True,5976.75,0.3778280542986425,2025-01-07,True,False,True,1130_1330,False,2025-01-08,False,1736354520,,,1736354460,6013.5,5963.5,0.6250897415902146,50.0,0.599058622165169,0.45248868778280543,2025
False,False,False,CLOSE_INSIDE_VALUE,True,False,,-38.25,-0.4471816283924843,0,ES,-1.0,75.5,5920.75,False,True,OPEN_BELOW_VAL,True,5950.75,0.6164383561643836,2025-01-08,False,False,False,0930_1000,False,2025-01-10,False,,,,,5959.0,5937.5,0.3679540605831937,21.5,0.251356993736952,0.3926940639269406,2025
True,True,True,CLOSE_INSIDE_VALUE,False,True,,-49.0,-0.5482517482517483,150,ES,-55.75,4.5,5817.5,False,True,OPEN_BELOW_VAL,True,5864.5,0.25163398692810457,2025-01-10,False,False,True,1130_1330,True,2025-01-13,False,1736791140,1736796540,,1736791140,5887.75,5855.0,0.7177848404641985,32.75,0.36643356643356645,0.42810457516339867,2025
True,True,True,CLOSE_ABOVE_VAH,False,True,,27.5,0.3489689553591661,64,ES,-60.25,7.0,5902.75,True,False,OPEN_ABOVE_VAH,False,5831.25,0.2796934865900383,2025-01-13,True,True,False,1130_1330,False,2025-01-14,False,1736872980,,1736872920,,5856.25,5814.75,0.7273812785137941,41.5,0.5266258780874689,0.6360153256704981,2025
False,False,False,CLOSE_INSIDE_VALUE,True,False,,82.75,1.0560619872379216,0,ES,-12.25,36.5,5964.75,True,False,OPEN_ABOVE_VAH,True,5855.5,0.19330855018587362,2025-01-14,False,False,False,0930_1000,False,2025-01-15,False,,,,,5890.5,5850.0,0.8611702797220476,40.5,0.5168641750227894,0.6022304832713755,2025
True,True,True,CLOSE_INSIDE_VALUE,False,True,,13.25,0.18676063428139944,282,ES,-32.75,2.5,6001.75,True,False,OPEN_ABOVE_VAH,True,5979.0,0.5435897435897435,2025-01-15,False,True,False,0930_1000,True,2025-01-16,False,1737038580,1737039600,1737038580,,5991.25,5965.5,0.5226735213136939,25.75,0.3629499119053612,0.5282051282051282,2025
False,False,False,CLOSE_BELOW_VAL,True,False,,50.5,0.7438190426091531,0,ES,-14.0,24.75,6026.75,True,False,OPEN_ABOVE_VAH,True,5986.0,0.48226950354609927,2025-01-16,False,False,False,0930_1000,False,2025-01-17,False,,,,,5993.25,5978.25,0.5186347141676658,15.0,0.22093634928984746,0.425531914893617,2025
True,True,True,CLOSE_INSIDE_VALUE,False,True,,30.75,0.45555555555555555,3,ES,-20.25,23.5,6063.75,True,False,OPEN_ABOVE_VAH,True,6041.75,0.7483870967741936,2025-01-17,False,True,False,1000_1130,False,2025-01-21,False,1737472320,,1737472320,,6048.5,6028.75,0.2768696471836985,19.75,0.29259259259259257,0.5096774193548387,2025
False,False,False,CLOSE_INSIDE_VALUE,True,False,,29.75,0.4546943231441048,0,ES,-5.0,19.5,6116.25,True,False,OPEN_ABOVE_VAH,True,6081.75,0.8742857142857143,2025-01-21,False,False,False,0930_1000,False,2025-01-22,False,,,,,6087.25,6060.75,0.1954300594638904,26.5,0.40502183406113534,0.6057142857142858,2025
True,True,True,CLOSE_BELOW_VAL,False,True,,-6.75,-0.10918544194107453,152,ES,-30.5,2.25,6113.5,False,True,OPEN_BELOW_VAL,True,6123.75,0.5102040816326531,2025-01-22,False,True,True,1130_1330,True,2025-01-23,True,1737647040,1737647220,1737649980,1737647040,6132.25,6121.25,0.6183515761406041,11.0,0.1779318313113807,0.4489795918367347,2025
True,True,True,CLOSE_ABOVE_VAH,False,True,,-1.5,-0.024844720496894408,180,ES,-30.0,10.25,6152.0,True,False,OPEN_ABOVE_VAH,True,6134.5,0.543859649122807,2025-01-23,True,True,False,1130_1330,True,2025-01-24,False,1737741300,1737744300,1737741240,,6142.75,6118.0,0.3066906962817506,24.75,0.40993788819875776,0.5789473684210527,2025
False,False,False,CLOSE_INSIDE_VALUE,True,False,,-134.75,-2.433408577878104,0,ES,-50.0,1.25,5998.0,False,True,OPEN_BELOW_VAL,True,6148.5,0.6583850931677019,2025-01-24,False,False,False,0930_1000,False,2025-01-27,False,,,,,6160.0,6132.5,0.37302932080258605,27.5,0.4966139954853273,0.6832298136645962,2025
True,True,True,CLOSE_ABOVE_VAH,False,True,,10.75,0.19686069326357097,7,ES,-34.0,48.0,6057.5,True,False,OPEN_ABOVE_VAH,True,6026.25,0.5673076923076923,2025-01-27,True,True,False,0930_1000,True,2025-01-28,False,1738075560,1738075620,1738075440,,6034.0,6015.25,0.5368484653431068,18.75,0.3433616742969261,0.3605769230769231,2025
True,True,True,CLOSE_INSIDE_VALUE,False,True,VAL,-8.75,-0.15659955257270694,287,ES,0.0,0.0,6087.25,False,True,OPEN_INSIDE_VALUE,True,6099.0,0.9207317073170732,2025-01-28,False,False,True,1130_1330,False,2025-01-29,False,1738161000,,,1738173660,6104.5,6068.5,0.13452591152944338,36.0,0.6442953020134228,0.43902439024390244,2025
True,True,True,CLOSE_INSIDE_VALUE,False,True,,21.25,0.4127644814429414,138,ES,-33.0,26.75,6089.5,True,False,OPEN_ABOVE_VAH,True,6082.0,0.8112244897959183,2025-01-29,True,True,True,0930_1000,True,2025-01-30,True,1738247700,1738249380,1738247700,1738252560,6084.5,6064.5,0.1434154940016582,20.0,0.3884842178286507,0.40816326530612246,2025
True,True,True,CLOSE_INSIDE_VALUE,False,True,,23.25,0.4485015501205649,65,ES,-64.75,25.25,6122.5,True,False,OPEN_ABOVE_VAH,True,6098.25,0.698744769874477,2025-01-30,False,True,True,1330_1530,True,2025-01-31,True,1738348440,1738348620,1738348440,1738352640,6103.25,6076.5,0.262290501082884,26.75,0.5160179125043058,0.4476987447698745,2025
False,False,False,CLOSE_BELOW_VAL,True,False,,-92.5,-1.7517754480892795,0,ES,-77.0,22.0,5972.25,False,True,OPEN_BELOW_VAL,False,6136.0,0.8694444444444445,2025-01-31,False,False,False,0930_1000,False,2025-02-03,False,,,,,6147.5,6084.0,0.22172837128691092,63.5,1.2025701724721,0.7055555555555556,2025
True,True,True,CLOSE_INSIDE_VALUE,False,True,VAH,0.5,0.009055627425614488,53,ES,0.0,0.0,6023.5,False,True,OPEN_INSIDE_VALUE,True,6024.5,0.75,2025-02-03,False,True,False,1000_1130,True,2025-02-04,False,1738679400,1738679520,1738681680,,6047.25,5998.5,0.327242334422414,48.75,0.8829236739974127,0.49242424242424243,2025
True,True,True,CLOSE_INSIDE_VALUE,False,True,VAL,-11.5,-0.21282220753469927,80,ES,0.0,0.0,6051.0,False,True,OPEN_INSIDE_VALUE,True,6060.5,0.8374384236453202,2025-02-04,False,True,True,1130_1330,True,2025-02-05,True,1738765800,1738773480,1738774140,1738765800,6065.25,6049.25,0.25242887087484744,16.0,0.29610046265697293,0.31527093596059114,2025
True,True,True,CLOSE_INSIDE_VALUE,False,True,,17.75,0.3240952070427127,53,ES,-33.75,2.25,6103.75,True,False,OPEN_ABOVE_VAH,True,6071.25,0.7076271186440678,2025-02-05,False,True,False,1000_1130,True,2025-02-06,False,1738856340,1738870380,1738856340,,6088.5,6050.75,0.41150376760399976,37.75,0.6892729051190087,0.6398305084745762,2025
True,True,True,CLOSE_ABOVE_VAH,False,True,,3.5,0.06363636363636363,25,ES,-69.25,12.75,6110.5,True,False,OPEN_ABOVE_VAH,True,6100.0,0.7792207792207793,2025-02-06,True,True,True,1000_1130,True,2025-02-07,True,1738940520,1738940400,1738940400,1738940640,6103.0,6089.75,0.22424059773334554,13.25,0.2409090909090909,0.34415584415584416,2025
True,True,True,CLOSE_INSIDE_VALUE,False,True,,31.5,0.5422686750691669,49,ES,-13.0,15.25,6080.75,True,False,OPEN_ABOVE_VAH,True,6049.75,0.10365853658536585,2025-02-07,False,True,False,0930_1000,False,2025-02-10,False,1739197800,,1739197800,,6078.25,6043.75,0.8679781355316515,34.5,0.59391331079004,0.42073170731707316,2025
True,True,True,CLOSE_INSIDE_VALUE,False,True,,-23.25,-0.40802256345973054,194,ES,-33.75,1.0,6065.0,False,True,OPEN_BELOW_VAL,True,6088.5,0.7345132743362832,2025-02-10,True,True,True,1330_1530,True,2025-02-11,True,1739288220,1739288820,1739302800,1739287680,6093.25,6081.75,0.33348709479362576,11.5,0.2018176120338452,0.40707964601769914,2025
True,True,True,CLOSE_INSIDE_VALUE,False,True,,-61.75,-1.0699257425742574,42,ES,-54.0,7.0,6030.75,False,True,OPEN_BELOW_VAL,True,6087.5,0.6762589928057554,2025-02-11,True,False,True,1130_1330,False,2025-02-12,False,1739381100,,,1739380380,6096.25,6078.0,0.37121001113029467,18.25,0.3162128712871287,0.5251798561151079,2025
True,True,True,CLOSE_INSIDE_VALUE,False,True,,10.75,0.1821482602118003,11,ES,-13.25,52.0,6083.5,True,False,OPEN_ABOVE_VAH,True,6076.75,0.8688524590163934,2025-02-12,False,True,False,0930_1000,True,2025-02-13,False,1739457420,1739457480,1739457420,,6080.0,6051.5,0.11312055179824809,28.5,0.48290468986384266,0.4672131147540984,2025
False,False,False,CLOSE_ABOVE_VAH,True,False,,-0.75,-0.012298682284040996,0,ES,-8.75,10.75,6134.5,True,False,OPEN_ABOVE_VAH,False,6103.75,0.4944649446494465,2025-02-13,False,False,False,0930_1000,False,2025-02-14,False,,,,,6113.75,6073.25,0.5096177292550919,40.5,0.6641288433382138,0.5977859778597786,2025
True,True,True,CLOSE_BELOW_VAL,False,True,,11.5,0.19604261796042619,246,ES,-25.0,1.25,6143.25,True,False,OPEN_ABOVE_VAH,True,6135.0,0.47435897435897434,2025-02-14,True,True,True,0930_1000,True,2025-02-18,True,1739889060,1739890020,1739889000,1739890800,6140.25,6132.5,0.5896926044282781,7.75,0.13211567732115678,0.3974358974358974,2025
True,True,True,CLOSE_ABOVE_VAH,False,True,VAL,-13.75,-0.25016244314489927,93,ES,0.0,0.0,6134.25,True,False,OPEN_INSIDE_VALUE,True,6132.5,0.47107438016528924,2025-02-18,False,True,True,1000_1130,True,2025-02-19,True,1739975400,1739975400,1739979060,1739976540,6141.25,6131.0,0.6740366358792086,10.25,0.18648473034437946,0.33884297520661155,2025
True,True,True,CLOSE_INSIDE_VALUE,False,True,VAL,-14.5,-0.2678983833718245,14,ES,0.0,0.0,6148.5,False,True,OPEN_INSIDE_VALUE,True,6161.5,0.8657718120805369,2025-02-19,False,False,True,0930_1000,False,2025-02-20,False,1740061800,,,1740062640,6165.5,6140.25,0.15290100413020774,25.25,0.4665127020785219,0.6778523489932886,2025
True,True,True,CLOSE_ABOVE_VAH,False,True,,-4.75,-0.08923180140892319,51,ES,-108.0,0.5,6132.5,True,False,OPEN_ABOVE_VAH,True,6110.75,0.1693121693121693,2025-02-20,False,True,True,0930_1000,True,2025-02-21,True,1740148200,1740150000,1740148200,1740150000,6129.0,6106.0,0.8343548985072418,23.0,0.432069775243207,0.48677248677248675,2025
True,True,True,CLOSE_INSIDE_VALUE,False,True,VAL,19.75,0.3620294599018003,261,ES,0.0,0.0,6050.0,True,False,OPEN_INSIDE_VALUE,True,6031.25,0.06221198156682028,2025-02-21,False,False,True,0930_1000,True,2025-02-24,False,1740407400,1740408720,,1740408780,6096.5,6024.5,0.8478557020424451,72.0,1.3198036006546645,0.663594470046083,2025
False,False,False,CLOSE_BELOW_VAL,True,False,,-1.75,-0.03355015405682985,0,ES,-7.25,76.5,6000.5,False,True,OPEN_BELOW_VAL,True,6033.75,0.5992366412213741,2025-02-24,False,False,False,0930_1000,False,2025-02-25,False,,,,,6045.25,6011.5,0.3143189437278511,33.75,0.6470386853817186,0.5152671755725191,2025
True,True,True,CLOSE_INSIDE_VALUE,False,True,,16.75,0.30723878152636747,188,ES,-41.75,36.5,5987.25,True,False,OPEN_ABOVE_VAH,True,5973.0,0.5850746268656717,2025-02-25,False,True,True,0930_1000,True,2025-02-26,True,1740580200,1740593760,1740580200,1740596820,5986.5,5946.75,0.3699077369930749,39.75,0.7291188994431707,0.4746268656716418,2025
True,True,True,CLOSE_INSIDE_VALUE,False,True,VAL,23.5,0.4204472843450479,128,ES,0.0,0.0,5995.5,False,True,OPEN_INSIDE_VALUE,True,6015.75,0.8977635782747604,2025-02-26,False,False,True,0930_1000,False,2025-02-27,False,1740666600,,,1740667980,6023.5,5969.25,0.12932297684794555,54.25,0.9706070287539935,0.6932907348242812,2025
True,True,True,CLOSE_BELOW_VAL,False,True,,2.25,0.035866780529462,10,ES,-69.75,31.75,5879.75,False,True,OPEN_BELOW_VAL,False,5967.25,0.702048417132216,2025-02-27,False,False,True,1330_1530,False,2025-02-28,False,1740775380,,,1740775380,6007.25,5923.0,0.34287698001907724,84.25,1.3430116709365216,0.62756052141527,2025
True,True,True,CLOSE_ABOVE_VAH,False,True,,20.75,0.31601849333695947,43,ES,-163.0,12.25,5984.75,True,False,OPEN_ABOVE_VAH,False,5879.75,0.258130081300813,2025-02-28,True,True,True,1130_1330,True,2025-03-03,True,1741026480,1741032000,1741026420,1741032180,5908.75,5863.0,0.684485739924108,45.75,0.6967636660320913,0.3719512195121951,2025
False,False,False,CLOSE_BELOW_VAL,True,False,,-43.75,-0.574443141852286,0,ES,-56.75,75.0,5819.0,False,True,OPEN_BELOW_VAL,False,5954.25,0.7560627674750356,2025-03-03,False,False,False,0930_1000,False,2025-03-04,False,,,,,5995.5,5899.0,0.2662383642918847,96.5,1.267057444314185,0.550641940085592,2025
True,True,True,CLOSE_INSIDE_VALUE,False,True,VAH,-2.75,-0.03309692671394799,227,ES,0.0,0.0,5788.0,False,True,OPEN_INSIDE_VALUE,True,5791.25,0.3586337760910816,2025-03-04,False,True,True,1000_1130,True,2025-03-05,True,1741185000,1741185000,1741187220,1741192440,5816.25,5755.5,0.5036668480524841,60.75,0.7311411992263057,0.46110056925996207,2025
True,True,True,CLOSE_INSIDE_VALUE,False,True,,-77.0,-0.882882882882883,94,ES,-47.5,53.75,5773.75,False,True,OPEN_BELOW_VAL,True,5852.0,0.8526315789473684,2025-03-05,True,False,True,1000_1130,False,2025-03-06,False,1741273620,,,1741273500,5868.5,5789.75,0.16022210110429871,78.75,0.9029484029484031,0.6631578947368421,2025
True,True,True,CLOSE_INSIDE_VALUE,False,True,VAH,-21.5,-0.23993622957353528,221,ES,0.0,0.0,5726.25,False,True,OPEN_INSIDE_VALUE,True,5747.5,0.2716049382716049,2025-03-06,False,True,True,0930_1000,True,2025-03-07,True,1741357800,1741358100,1741359120,1741361520,5776.0,5722.75,0.6440812330039558,53.25,0.5942606616181746,0.5259259259259259,2025
False,False,False,CLOSE_INSIDE_VALUE,True,False,,-83.75,-0.8665927568366593,0,ES,-20.0,119.75,5691.25,False,True,OPEN_BELOW_VAL,True,5769.5,0.8177966101694916,2025-03-07,False,False,False,0930_1000,False,2025-03-10,False,,,,,5783.5,5719.0,0.2131455224874423,64.5,0.6674057649667406,0.5466101694915254,2025
True,True,True,CLOSE_INSIDE_VALUE,False,True,VAL,-14.5,-0.13880341880341882,119,ES,0.0,0.0,5609.0,False,True,OPEN_INSIDE_VALUE,True,5624.0,0.3756708407871199,2025-03-10,False,False,True,0930_1000,True,2025-03-11,False,1741699800,1741700640,,1741699980,5673.25,5602.25,0.6733414007022789,71.0,0.6796581196581197,0.5080500894454383,2025
True,True,True,CLOSE_INSIDE_VALUE,False,True,,59.75,0.5449511400651466,252,ES,-85.25,9.5,5635.5,True,False,OPEN_ABOVE_VAH,True,5598.5,0.5876993166287016,2025-03-11,True,True,True,0930_1000,True,2025-03-12,True,1741787280,1741787760,1741787040,1741791720,5616.25,5564.0,0.396108485771809,52.25,0.4765472312703583,0.4760820045558087,2025
True,True,True,CLOSE_INSIDE_VALUE,False,True,VAL,-4.75,-0.042022116903633486,5,ES,0.0,0.0,5598.0,False,True,OPEN_INSIDE_VALUE,True,5605.25,0.5804749340369393,2025-03-12,False,False,True,0930_1000,False,2025-03-13,False,1741872840,,,1741872600,5627.5,5595.75,0.5723764329506615,31.75,0.28088467614533963,0.33509234828496043,2025
False,False,False,CLOSE_INSIDE_VALUE,False,True,,43.75,0.3905004781638508,0,ES,-8.0,74.25,5572.0,True,False,OPEN_ABOVE_VAH,True,5540.5,0.3306878306878307,2025-03-13,True,True,False,1000_1130,False,2025-03-14,False,,,1741960800,,5565.75,5516.75,0.5945166134599345,49.0,0.4373605355435129,0.5185185185185185,2025
True,True,True,CLOSE_INSIDE_VALUE,False,True,VAH,-0.25,-0.002204377263423083,44,ES,0.0,0.0,5637.25,True,False,OPEN_INSIDE_VALUE,True,5630.75,0.7876106194690266,2025-03-14,False,True,False,0930_1000,False,2025-03-17,False,1742218200,,1742218320,,5648.75,5601.5,0.22799220330897743,47.25,0.41662730278696264,0.5575221238938053,2025
True,True,True,CLOSE_INSIDE_VALUE,False,True,VAL,-23.25,-0.20617577197149645,10,ES,0.0,0.0,5657.25,False,True,OPEN_INSIDE_VALUE,True,5659.0,0.3511705685618729,2025-03-17,False,False,True,0930_1000,True,2025-03-18,False,1742304600,1742304600,,1742305020,5681.25,5640.0,0.6378366574537754,41.25,0.3657957244655582,0.5518394648829431,2025
False,False,False,CLOSE_INSIDE_VALUE,True,False,,67.25,0.60362237538067,0,ES,-12.0,82.75,5687.75,True,False,OPEN_ABOVE_VAH,True,5619.25,0.32489451476793246,2025-03-18,False,False,False,0930_1000,False,2025-03-19,False,,,,,5624.75,5609.0,0.4632987666418612,15.75,0.14136880910402308,0.26582278481012656,2025
True,True,True,CLOSE_INSIDE_VALUE,False,True,VAH,-38.75,-0.35684920243381024,241,ES,0.0,0.0,5692.0,False,True,OPEN_INSIDE_VALUE,True,5710.5,0.36675461741424803,2025-03-19,False,True,False,1000_1130,True,2025-03-20,False,1742477400,1742478180,1742479200,,5731.5,5680.5,0.5551601282652175,51.0,0.46965959546127284,0.5382585751978892,2025
True,True,True,CLOSE_INSIDE_VALUE,False,True,,-50.5,-0.4783491204330176,149,ES,-48.5,11.75,5664.0,False,True,OPEN_BELOW_VAL,True,5711.25,0.33126934984520123,2025-03-20,False,False,True,1130_1330,True,2025-03-21,False,1742574000,1742579400,,1742574000,5740.75,5696.25,0.7608513343506483,44.5,0.4215155615696888,0.5510835913312694,2025
False,False,False,CLOSE_ABOVE_VAH,True,False,,68.0,0.6934984520123839,0,ES,-6.5,42.5,5782.5,True,False,OPEN_ABOVE_VAH,False,5672.25,0.2857142857142857,2025-03-21,False,False,False,0930_1000,False,2025-03-24,False,,,,,5698.5,5655.0,0.6600092158535856,43.5,0.44363503915498087,0.6214285714285714,2025
True,True,True,CLOSE_INSIDE_VALUE,False,True,,12.5,0.13560635412630764,41,ES,-16.5,11.25,5826.0,True,False,OPEN_ABOVE_VAH,True,5810.25,0.6919191919191919,2025-03-24,True,True,False,0930_1000,True,2025-03-25,False,1742911320,1742928720,1742910600,,5814.5,5797.25,0.35065678965574565,17.25,0.18713676869430454,0.3484848484848485,2025
True,True,True,CLOSE_INSIDE_VALUE,False,True,VAH,-2.0,-0.02334305960817007,17,ES,0.0,0.0,5824.0,True,False,OPEN_INSIDE_VALUE,True,5816.25,0.24324324324324326,2025-03-25,False,True,True,0930_1000,True,2025-03-26,True,1742995800,1742997180,1742995800,1742997180,5826.0,5813.25,0.7895560564713675,12.75,0.1488120050020842,0.4594594594594595,2025
True,True,True,CLOSE_INSIDE_VALUE,False,True,,-15.5,-0.18239125866778735,319,ES,-37.0,22.75,5742.75,False,True,OPEN_BELOW_VAL,True,5761.0,0.19672131147540983,2025-03-26,False,False,True,0930_1000,True,2025-03-27,False,1743082200,1743084840,,1743082200,5802.5,5743.25,0.7248037309805935,59.25,0.6972052952300903,0.6475409836065574,2025
False,False,False,CLOSE_INSIDE_VALUE,True,False,,-17.0,-0.21034025629695097,0,ES,-7.75,106.25,5723.5,False,True,OPEN_BELOW_VAL,True,5755.0,0.5857740585774058,2025-03-27,False,False,False,0930_1000,False,2025-03-28,False,,,,,5762.75,5737.5,0.43222329513586677,25.25,0.312417145382236,0.4225941422594142,2025
True,True,True,CLOSE_INSIDE_VALUE,False,True,,-61.0,-0.7723264752430476,100,ES,-109.25,29.75,5563.5,False,True,OPEN_BELOW_VAL,True,5624.75,0.06578947368421052,2025-03-28,False,True,True,1330_1530,True,2025-03-31,True,1743444480,1743444540,1743450060,1743444480,5658.5,5617.75,0.8126268121640886,40.75,0.515939407641872,0.3574561403508772,2025
True,True,True,CLOSE_ABOVE_VAH,False,True,,-17.5,-0.21585903083700442,102,ES,-38.5,56.0,5638.75,True,False,OPEN_ABOVE_VAH,True,5598.75,0.4676258992805755,2025-03-31,False,True,False,0930_1000,False,2025-04-01,False,1743514200,,1743514200,,5638.25,5533.75,0.5448791215496414,104.5,1.2889867841409692,0.7517985611510791,2025
True,True,True,CLOSE_INSIDE_VALUE,False,True,,-61.75,-0.7618418153778365,110,ES,-126.25,2.25,5613.0,False,True,OPEN_BELOW_VAL,True,5672.5,0.7645502645502645,2025-04-01,False,True,True,1000_1130,True,2025-04-02,True,1743600960,1743604140,1743605820,1743600960,5683.0,5635.75,0.22115174864025652,47.25,0.5829477858559153,0.5,2025
False,False,False,CLOSE_INSIDE_VALUE,True,False,,-198.0,-2.3717647058823528,0,ES,-28.5,77.25,5512.0,False,True,OPEN_BELOW_VAL,True,5717.75,0.8326848249027238,2025-04-02,False,False,False,0930_1000,False,2025-04-03,False,,,,,5724.25,5673.0,0.13957204980079496,51.25,0.613903743315508,0.39883268482490275,2025
False,False,False,CLOSE_BELOW_VAL,True,False,,-144.0,-1.68561872909699,0,ES,-22.5,184.5,5292.0,False,True,OPEN_BELOW_VAL,False,5481.5,0.4732142857142857,2025-04-03,False,False,False,0930_1000,False,2025-04-04,False,,,,,5518.5,5461.5,0.528615167279618,57.0,0.6672240802675585,0.5089285714285714,2025
